country_name,country_id,year,elections_date,registered_voters,total_votes,method_amount_st,method_amount_el,dpf_statutory_nc,dpf_statutory_nc_2,exchange_rate_annual,dpf_statutory_usd,dpfrv_stat_usd,dpfv_stat_usd,access_statutory,distrib_statutory,distr_formula_st,dpf_elections_nc,dpf_elections_nc_2,exchange_rate_elections,dpf_elections_usd,dpfrv_elect_usd,dpfv_elect_usd,access_elections,distrib_elections,distrib_formula_el,timing,dpfrv_total,dpfv_total,v2elpubfin,subsidies_eip
Albania,ALB,1991,33328,1984933,1963568,,Ad-hoc decision,0,0,,0,0,0,,,,1000000,1000000,10,100000,0.05,0.050927699,0,1,100-rc,0,0.05,0.051,0.158,
Albania,ALB,1992,33685,2021169,1830000,Ad-hoc decision,Ad-hoc decision,,,75.03,,,,2,0.9,"10-m, 90-v",,,,,,,3,1,"50-rc, 50-v",0,,,0.101,
Albania,ALB,1993,,2021169,1830000,Ad-hoc decision,,30000000,30000000,102.06,293944.7384,0.145433033,0.16062554,2,0.9,"10-m, 90-v",,,,,,,,,,,0.145433033,0.16062554,0.101,
Albania,ALB,1994,,2021169,1830000,Ad-hoc decision,,,50000000,94.62,528429.5075,0.261447463,0.288759294,2,0.9,"10-m, 90-v",,,,,,,,,,,0.261447463,0.288759294,0.101,
Albania,ALB,1995,,2021169,1830000,Ad-hoc decision,,,70000000,92.7,755124.0561,0.373607579,0.412636096,2,0.6,"10-m, 30-s, 60-v",,,,,,,,,,,0.373607579,0.412636096,0.101,
Albania,ALB,1996,35211,2204002,1963344,Ad-hoc decision,Ad-hoc decision,,90000000,104.5,861244.0191,0.390763719,0.438661803,2,0.6,"10-m, 30-s, 60-v",,,,,,,3,1,"50-rc, 50-v",0,0.390763719,0.438661803,0.101,
Albania,ALB,1997,35610,1947235,1412929,Ad-hoc decision,Ad-hoc decision,,110000000,148.93,738602.0278,0.37930811,0.522745324,2,0.6,"10-m, 30-s, 60-v",,,,,,,3,1,"50-rc, 50-v",0,0.37930811,0.522745324,0.101,
Albania,ALB,1998,,1947235,1412929,Ad-hoc decision,,,130000000,150.63,863041.8907,0.44321404,0.610817593,2,0.6,"10-m, 30-s, 60-v",,,,,,,,,,,0.44321404,0.610817593,0.997,
Albania,ALB,1999,,1947235,1412929,Ad-hoc decision,,150000000,150000000,137.69,1089403.733,0.559461869,0.771025107,2,0.6,"10-m, 30-s, 60-v",,,,,,,,,,,0.559461869,0.771025107,0.997,
Albania,ALB,2000,,1947235,1412929,Ad-hoc decision,,157000000,157000000,143.71,1092477.907,0.561040607,0.773200852,2,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.561040607,0.773200852,0.997,
Albania,ALB,2001,37066,2499238,1373210,Ad-hoc decision,Ad-hoc decision,,166333333.3,143.48,1159278.877,0.463852933,0.84421092,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,2.5,0.6,"10-rc, 30-s, 60-v",0,0.463852933,0.84421092,0.997,
Albania,ALB,2002,,2499238,1373210,Ad-hoc decision,,,175666666.7,140.15,1253418.956,0.501520446,0.912765677,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.501520446,0.912765677,0.997,
Albania,ALB,2003,,2499238,1373210,Ad-hoc decision,,185000000,185000000,121.86,1518095.1,0.607423183,1.105508334,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.607,1.106,0.997,
Albania,ALB,2004,,2499238,1373210,Ad-hoc decision,,194000000,194000000,102.78,1887525.8,0.755,1.374535432,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.755,1.375,0.997,
Albania,ALB,2005,38536,2499238,1389320,Ad-hoc decision,Ad-hoc decision,194000000,194000000,99.87,1942520.3,0.777,1.398180621,2.5,0.8,"20-s, 70-s, 10-v",60000000,60000000,99.87,600784,0.21,0.432430254,2.5,0.5,"10-rc, 40-s, 50-v",0,0.987,1.831,1.111,
Albania,ALB,2006,,2850821,1389320,Ad-hoc decision,,192000000,192000000,98.1,1957119.2,0.687,1.408688567,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.687,1.409,1.111,
Albania,ALB,2007,,2850821,1389320,Ad-hoc decision,,192000000,192000000,90.43,2123238.7,0.745,1.528257493,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.745,1.528,1.111,
Albania,ALB,2008,,2850821,1389320,Ad-hoc decision,,191034000,191034000,83.89,2277071.4,0.799,1.638982668,2.5,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.799,1.639,1.111,
Albania,ALB,2009,39992,2850821,1566079,Ad-hoc decision,Ad-hoc decision,192000000,192000000,94.98,2021518.2,0.709,1.290814959,3,0.8,"20-s, 70-s, 10-v",64077264,64077264,94.84,675618.2,0.22,0.431407483,3,1,"50-s, 50-v",0,0.929,1.722,1.292,
Albania,ALB,2010,,3084946,1566079,Ad-hoc decision,,199000000,199000000,103.94,1914627.5,0.621,1.22256125,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.621,1.223,1.292,
Albania,ALB,2011,,3084946,1566079,Ad-hoc decision,,200000000,200000000,100.9,1982242.4,0.643,1.265735892,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.643,1.266,1.292,
Albania,ALB,2012,,3084946,1566079,Ad-hoc decision,,189000000,189000000,108.18,1747020.9,0.566,1.115538169,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.566,1.116,1.292,
Albania,ALB,2013,41448,3271885,1744261,Ad-hoc decision,Ad-hoc decision,189000000,189000000,105.67,1788601.2,0.547,1.025420622,3,0.8,"20-s, 70-s, 10-v",65000000,65000000,105.67,615111.6,0.188,0.35264883,0.5,1,100-v,0,0.735,1.378,1.022,2.947368383
Albania,ALB,2014,,3271885,1744261,Ad-hoc decision,,190000000,190000000,105.48,1801289.3,0.551,1.03269482,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.551,1.033,1.022,
Albania,ALB,2015,,3271885,1744261,Ad-hoc decision,,190000000,190000000,125.96,1508395.4,0.461,0.8647762,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.461,0.865,1.022,
Albania,ALB,2016,,3271885,1744261,Ad-hoc decision,,190000000,190000000,124.14,1530499.2,0.468,0.877448501,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.468,0.877,0.992,
Albania,ALB,2017,42911,3452324,1614479,Ad-hoc decision,Ad-hoc decision,190000000,190000000,119.1,1595298.1,0.462,0.988119449,3,0.8,"20-s, 70-s, 10-v",65000000,65000000,119.01,546195.2,0.158,0.338310501,0.5,1,100-v,0,0.62,1.326,1.003,3.266666651
Albania,ALB,2018,,3452324,1614479,Ad-hoc decision,,190000000,190000000,107.99,1759435.7,0.51,1.089785435,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.51,1.09,0.926,
Albania,ALB,2019,,3452324,1614479,Ad-hoc decision,,190000000,190000000,109.85,1729618.2,0.501,1.071316629,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.501,1.071,0.955,
Albania,ALB,2020,,3452324,1614479,Ad-hoc decision,,140000000,140000000,108.94,1285167.3,0.372,0.796026024,3,0.8,"20-s, 70-s, 10-v",,,,,,,,,,,0.372,0.796,,
Armenia,ARM,1992,,2195283,1183573,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.022,
Armenia,ARM,1993,,2195283,1183573,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.022,
Armenia,ARM,1994,,2195283,1183573,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.022,
Armenia,ARM,1995,34885,2195283,1183573,,,0,0,,0,0,0,,,,0,0,,0,0,,,,,,0,0,-0.419,
Armenia,ARM,1996,,2195283,1183573,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.224,
Armenia,ARM,1997,,2195283,1183573,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.417,
Armenia,ARM,1998,,2195283,1183573,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.104,
Armenia,ARM,1999,36310,2198544,1137133,,,0,0,,0,0,0,,,,0,0,,0,0,,,,,,0,0,-0.381,
Armenia,ARM,2000,,2198544,1137133,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.381,
Armenia,ARM,2001,,2198544,1137133,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.381,
Armenia,ARM,2002,,2198544,1137133,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.381,
Armenia,ARM,2003,37764,2233757,1232627,Law-fixed,,30,67012710,578.76,115786.6991,0.051834957,0.093934904,3,1,100-v,0,0,,0,0,,,,,,0.052,0.094,0.578,
Armenia,ARM,2004,,2233757,1232627,Law-fixed,,30,67012710,533.45,125621.3516,0.056237698,0.101913516,3,1,100-v,,,,,,,,,,,0.056,0.102,-0.095,
Armenia,ARM,2005,,2233757,1232627,Law-fixed,,30,67012710,457.69,146415.0626,0.065546549,0.118782943,3,1,100-v,,,,,,,,,,,0.066,0.119,-0.095,
Armenia,ARM,2006,,2233757,1232627,Law-fixed,,30,67012710,416.04,161072.7574,0.072108451,0.130674371,3,1,100-v,,,,,,,,,,,0.072,0.131,-0.095,
Armenia,ARM,2007,39214,2319722,1391540,Law-fixed,,30,69591660,342.08,203436.7984,0.087698784,0.146195437,3,1,100-v,0,0,,0,0,,,,,,0.088,0.146,-0.095,
Armenia,ARM,2008,,2319722,1391540,Law-fixed,,30,69591660,305.97,227446.0241,0.098048828,0.163449146,3,1,100-v,,,,,,,,,,,0.098,0.163,0.678,
Armenia,ARM,2009,,2319722,1391540,Law-fixed,,30,69591660,363.28,191564.7985,0.082580929,0.137663882,3,1,100-v,,,,,,,,,,,0.083,0.138,-0.117,
Armenia,ARM,2010,,2319722,1391540,Law-fixed,,30,69591660,373.66,186243.2693,0.080286892,0.133839681,3,1,100-v,,,,,,,,,,,0.08,0.134,-0.117,
Armenia,ARM,2011,,2319722,1391540,Law-fixed,,30,69591660,372.5,186823.2483,0.080536913,0.13425647,3,1,100-v,,,,,,,,,,,0.081,0.134,-0.117,
Armenia,ARM,2012,41035,2501597,1572858,Law-fixed,,30,75047910,401.76,186797.8644,0.074671446,0.118763337,3,1,100-v,0,0,,0,0,0,,,,,0.075,0.119,-0.117,
Armenia,ARM,2013,,2501597,1572858,Law-fixed,,30,75047910,409.63,183209.0179,0.073236823,0.116481601,3,1,100-v,,,,,,,,,,,0.073,0.116,-0.384,
Armenia,ARM,2014,,2501597,1572858,Law-fixed,,30,75047910,415.92,180438.3295,0.072129256,0.114720038,3,1,100-v,,,,,,,,,,,0.072,0.115,0.09,
Armenia,ARM,2015,,2501597,1572858,Law-fixed,,30,75047910,477.92,157030.277,0.062772012,0.099837542,3,1,100-v,,,,,,,,,,,0.063,0.1,0.09,
Armenia,ARM,2016,,2501597,1572858,Law-fixed,,30,75047910,480.49,156190.3682,0.062436263,0.099303541,3,1,100-v,,,,,,,,,,,0.062,0.099,0.112,
Armenia,ARM,2017,42827,2588590,1577323,Law-fixed,,40,103543600,482.72,214500.3315,0.082863772,0.135990112,3,1,100-v,0,0,,0,0,0,,,,,0.083,0.136,0.165,2.777777672
Armenia,ARM,2018,43443,2588590,1261105,Law-fixed,,40,103543600,482.99,214380.422,0.08281745,0.16999411,3,1,100-v,0,0,,0,0,0,,,,,0.083,0.17,1.755,3.5
Armenia,ARM,2019,,2593140,1260847,Law-fixed,,40,103725600,480.45,215892.6007,0.083255282,0.17122823,3,1,100-v,,,,,,,,,,,0.083,0.171,0.901,
Armenia,ARM,2020,,2593140,1260847,Law-fixed,,40,103725600,485.37,213704.1844,0.082411356,0.169492559,3,1,100-v,,,,,,,,,,,0.082,0.169,,
Azerbaijan,AZE,1992,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.023,
Azerbaijan,AZE,1993,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.023,
Azerbaijan,AZE,1994,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.071,
Azerbaijan,AZE,1995,35015,4132800,3556277,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,-1.071,
Azerbaijan,AZE,1996,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.071,
Azerbaijan,AZE,1997,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.071,
Azerbaijan,AZE,1998,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.001,
Azerbaijan,AZE,1999,,4132800,3556277,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.096,
Azerbaijan,AZE,2000,36835,4241550,2883819,,Ad-hoc decision,0,0,,0,0,0,,,,,,,,,,0,1,100-rc,0,0,0,0.096,
Azerbaijan,AZE,2001,,4241550,2883819,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.096,
Azerbaijan,AZE,2002,,4241550,2883819,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.096,
Azerbaijan,AZE,2003,,4241550,2883819,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.096,
Azerbaijan,AZE,2004,,4241550,2883819,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.006,
Azerbaijan,AZE,2005,38662,4675572,1891977,,Ad-hoc decision,0,0,,0,0,0,,,,410400,410400,0.96,429738.2,0.092,0.227137116,0,1,100-rc,0,0.092,0.227,-0.811,
Azerbaijan,AZE,2006,,4675572,1891977,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.259,
Azerbaijan,AZE,2007,,4675572,1891977,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.259,
Azerbaijan,AZE,2008,,4675572,1891977,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.259,
Azerbaijan,AZE,2009,,4675572,1891977,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.259,
Azerbaijan,AZE,2010,40489,4841631,2409129,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,-1.259,
Azerbaijan,AZE,2011,,4841631,2409129,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-1.259,
Azerbaijan,AZE,2012,,4841631,2409129,Ad-hoc decision,,2000000,2000000,0.79,2545824.8,0.526,1.056740756,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.526,1.057,-1.259,
Azerbaijan,AZE,2013,,4841631,2409129,Ad-hoc decision,,2500000,2500000,0.78,3186743.1,0.658,1.322778108,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.658,1.323,-0.881,
Azerbaijan,AZE,2014,,4841631,2409129,Ad-hoc decision,,2500000,2500000,0.78,3187149.4,0.658,1.322946758,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.658,1.323,-1.324,
Azerbaijan,AZE,2015,42228,4841631,2894515,Ad-hoc decision,,2500000,2500000,1.03,2436409.7,0.503,0.841733313,3,0.6,"10-v, 40-s, 50-s",0,0,,0,0,0,,,,,0.503,0.842,-1.37,1.285714269
Azerbaijan,AZE,2016,,5211765,2894515,Ad-hoc decision,,2500000,2500000,1.6,1566514.2,0.301,0.541200927,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.301,0.541,-1.441,
Azerbaijan,AZE,2017,,5211765,2894515,Ad-hoc decision,,2151961,2151961,1.72,1250267.8,0.24,0.431943797,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.24,0.432,-1.304,
Azerbaijan,AZE,2018,,5211765,2894515,Ad-hoc decision,,2582137,2582137,1.7,1518904.1,0.291,0.524752541,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.291,0.525,-1.279,
Azerbaijan,AZE,2019,,5211765,2894515,Ad-hoc decision,,2581481,2581481,1.7,1518518.2,0.291,0.524619219,3,0.6,"10-v, 40-s, 50-s",,,,,,,,,,,0.291,0.525,-1.651,
Azerbaijan,AZE,2020,43870,5359015,2510135,Ad-hoc decision,,4000000,4000000,1.7,2352941.2,0.439,0.937376356,3,0.6,"10-v, 40-s, 50-s",0,0,,0,0,0,,,,,0.439,0.937,,
Belarus,BLR,1991,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.896,
Belarus,BLR,1992,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.896,
Belarus,BLR,1993,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.896,
Belarus,BLR,1994,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.896,
Belarus,BLR,1995,35032,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,0,1,100-rc,0,0,0,1.717,
Belarus,BLR,1996,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.717,
Belarus,BLR,1997,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.481,
Belarus,BLR,1998,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.481,
Belarus,BLR,1999,,7445800,4199431,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.481,
Belarus,BLR,2000,36814,7254752,4430878,,Law-dynamic,0,0,,0,0,0,,,,75140000,75140000,1022.64,73476.5,0.01,0.016582831,0,1,100-rc,0,0.01,0.017,0.894,
Belarus,BLR,2001,,7254752,4430878,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2002,,7254752,4430878,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2003,,7254752,4430878,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2004,38277,6986163,6297600,,Law-dynamic,0,0,,0,0,0,,,,341050000,341050000,2160.27,157873.8,0.023,0.025068883,0,1,100-rc,0,0.023,0.025,0.894,
Belarus,BLR,2005,,6986163,6297600,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2006,,6986163,6297600,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2007,,6986163,6297600,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2008,39719,7016711,5384647,,Law-dynamic,0,0,,0,0,0,,,,498750000,498750000,2132.87,233839.8,0.033,0.043427136,0,1,100-rc,0,0.033,0.043,0.894,
Belarus,BLR,2009,,7016711,5384647,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2010,,7016711,5384647,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2011,,7016711,5384647,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.894,
Belarus,BLR,2012,41175,7022221,5210676,,Law-dynamic,0,0,,0,0,0,,,,1365000000,1365000000,2968.1,459890.2,0.065,0.08825922,0,1,100-rc,0,0.065,0.088,0.902,1.571428537
Belarus,BLR,2013,,7022221,5210676,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.902,
Belarus,BLR,2014,,7022221,5210676,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.902,
Belarus,BLR,2015,,7022221,5210676,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.537,
Belarus,BLR,2016,42624,6978490,5211871,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,-0.543,2.571428537
Belarus,BLR,2017,,6978490,5211871,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.544,
Belarus,BLR,2018,,6978490,5211871,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,-0.646,
Belarus,BLR,2019,43786,6880605,5319568,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,-0.593,
Belarus,BLR,2020,,6880605,5319568,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,,
Bosnia & Herzegovina,BIH,1996,35322,3133634,2399874,,,0,0,,0,0,0,,,,7500000,7500000,,5051400,1.611994253,2.104860505,0,1,100-rc,0,1.612,2.105,1.863,
Bosnia & Herzegovina,BIH,1997,,3133634,2399874,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.863,
Bosnia & Herzegovina,BIH,1998,36050,2656758,1726233,,,0,0,,0,0,0,,,,,,,1500000,0.564597905,0.868944111,0,0.5,"50-rc, 50-rc",0,0.565,0.869,1.863,
Bosnia & Herzegovina,BIH,1999,,2656758,1726233,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.863,
Bosnia & Herzegovina,BIH,2000,36841,2508349,1616313,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,1.863,
Bosnia & Herzegovina,BIH,2001,,2508349,1616313,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.863,
Bosnia & Herzegovina,BIH,2002,37534,2508349,1299021,,,0,0,,0,0,0,,,,0,0,,0,0,0,,,,,0,0,1.863,
Bosnia & Herzegovina,BIH,2003,,2342141,1299021,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.863,
Bosnia & Herzegovina,BIH,2004,,2342141,1299021,Law-dynamic,,13182857.25,13182857.25,1.58,8369233.8,3.573,6.442724021,,,,,,,,,,,,,,3.573,6.443,1.863,
Bosnia & Herzegovina,BIH,2005,,2342141,1299021,Law-dynamic,,15369519.12,15369519.12,1.57,9772559.4,4.172,7.523018796,,,,,,,,,,,,,,4.172,7.523,1.863,
Bosnia & Herzegovina,BIH,2006,38991,2342141,1412078,Law-dynamic,,19383238.44,19383238.44,1.56,12432548.6,5.308,8.804434741,,,,0,0,,0,0,0,,,,,5.308,8.804,1.892,
Bosnia & Herzegovina,BIH,2007,,2755207,1412078,Law-dynamic,,21050674.79,21050674.79,1.43,14731025.2,5.347,10.43216111,,,,,,,,,,,,,,5.347,10.432,1.892,
Bosnia & Herzegovina,BIH,2008,,2755207,1412078,Law-dynamic,,23681874.04,23681874.04,1.35,17533559.3,6.364,12.416849,,,,,,,,,,,,,,6.364,12.417,1.892,
Bosnia & Herzegovina,BIH,2009,,2755207,1412078,Law-dynamic,,19748907.69,19748907.69,1.41,14044371.2,5.097,9.945889108,,,,,,,,,,,,,,5.097,9.946,1.921,
Bosnia & Herzegovina,BIH,2010,40454,2755207,1769247,Law-dynamic,,22249042.19,22249042.19,1.48,15049627.1,5.462,8.506232934,,,,0,0,,0,0,0,,,,,5.462,8.506,1.934,
Bosnia & Herzegovina,BIH,2011,,3132231,1769247,Law-dynamic,,19956137.41,19956137.41,1.41,14186789.7,4.529,8.018546704,,,,,,,,,,,,,,4.529,8.019,1.926,
Bosnia & Herzegovina,BIH,2012,,3132231,1769247,Law-dynamic,,19704792.46,19704792.46,1.52,12935647.8,4.13,7.31138603,,,,,,,,,,,,,,4.13,7.311,1.926,
Bosnia & Herzegovina,BIH,2013,,3132231,1769247,Law-dynamic,,17286869.47,17286869.47,1.47,11734245.7,3.746,6.632338899,,,,,,,,,,,,,,3.746,6.632,1.875,
Bosnia & Herzegovina,BIH,2014,41924,3132231,1782181,Law-dynamic,,17852327.66,17852327.66,1.47,12106724.1,3.865,6.793206807,,,,0,0,,0,0,0,,,,,3.865,6.793,1.845,
Bosnia & Herzegovina,BIH,2015,,3278908,1782181,Law-dynamic,,17598730.98,17598730.98,1.76,9976854.9,3.043,5.598115399,,,,,,,,,,,,,,3.043,5.598,1.845,
Bosnia & Herzegovina,BIH,2016,,3278908,1782181,Law-dynamic,,18038991.98,18038991.98,1.77,10203885.7,3.112,5.725504705,,,,,,,,,,,,,,3.112,5.726,1.825,
Bosnia & Herzegovina,BIH,2017,,3278908,1782181,Law-dynamic,,18129757.85,18129757.85,1.73,10450085.4,3.187,5.863649876,,,,,,,,,,,,,,3.187,5.864,1.856,
Bosnia & Herzegovina,BIH,2018,43380,3278908,1812960,Law-dynamic,,18683077.25,18683077.25,1.66,11270301,3.437,6.216519394,,,,0,0,,0,0,0,,,,,3.437,6.217,1.86,
Bosnia & Herzegovina,BIH,2019,,3355429,1812575,Law-dynamic,,18993877.87,18993877.87,1.747355412,10870071.27,3.239547394,5.99703255,,,,,,,,,,,,,,3.24,5.997,1.86,
Bosnia & Herzegovina,BIH,2020,,3355429,1812575,Law-dynamic,,18993877.87,18993877.87,1.714926169,11075624.25,3.300807215,6.110436397,,,,,,,,,,,,,,3.301,6.11,,
Bulgaria,BGR,1990,33034,6976620,5694842,,Ad-hoc decision,0,0,,0,0,0,,,,1000000,1000000,2.19,456621,0.065,0.080181505,0,0,100-rc,0,0.065,0.08,0.656,
Bulgaria,BGR,1991,33524,6790006,5694842,,Ad-hoc decision,0,0,,0,0,0,,,,7200000,7200000,18.5,389189.2,0.057,0.068340649,0.7,1,100-s,0.5,0.057,0.068,0.775,
Bulgaria,BGR,1992,,6790006,5694842,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.65,
Bulgaria,BGR,1993,,6790006,5694842,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.65,
Bulgaria,BGR,1994,34686,6997954,5264614,,Ad-hoc decision,0,0,,0,0,0,,,,7200000,7200000,65.3,110260.3,0.016,0.020943663,0.7,1,100-s,0.5,0.016,0.021,0.65,
Bulgaria,BGR,1995,,6997954,5264614,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.65,
Bulgaria,BGR,1996,,6997954,5264614,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.65,
Bulgaria,BGR,1997,35539,7289956,4291258,,Ad-hoc decision,0,0,,0,0,0,,,,7200000,7200000,1550,4645.2,0.001,0.00108248,0.7,1,100-s,0.5,0.001,0.001,0.65,
Bulgaria,BGR,1998,,7289956,4291258,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.65,
Bulgaria,BGR,1999,,7289956,4291258,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,0.65,
Bulgaria,BGR,2000,,7289956,4291258,,,0,0,,0,0,0,,,,,,,,,,,,,,0,0,1.265,
Bulgaria,BGR,2001,37059,6916151,4608289,Ad-hoc decision,,1,4608289,2.18,2113894.037,0.305646021,0.458715596,1,1,100-v,0,0,,0,0,0,,,,,0.306,0.459,1.219,
Bulgaria,BGR,2002,,6916151,4608289,Ad-hoc decision,,1,4608289,2.08,2215523.558,0.320340542,0.480769231,1,1,100-v,,,,,,,,,,,0.32,0.481,1.219,
Bulgaria,BGR,2003,,6916151,4608289,Ad-hoc decision,,1,4608289,1.73,2663750.867,0.385149322,0.578034682,1,1,100-v,,,,,,,,,,,0.385,0.578,1.219,
Bulgaria,BGR,2004,,6916151,4608289,Ad-hoc decision,,1,4608289,1.58,2916638.608,0.421714131,0.632911392,1,1,100-v,,,,,,,,,,,0.422,0.633,1.219,
Bulgaria,BGR,2005,38528,6720941,3747808,Law-dynamic,,1.5,5621712,1.57,3580708.28,0.532768891,0.955414013,1,1,100-v,0,0,,0,0,0,,,,,0.533,0.955,1.158,
Bulgaria,BGR,2006,,6720941,3747808,Law-dynamic,,3.2,11992985.6,1.56,7687811.282,1.143859362,2.051282051,1,1,100-v,,,,,,,,,,,1.144,2.051,1.152,
Bulgaria,BGR,2007,,6720941,3747808,Law-dynamic,,3.6,13492108.8,1.43,9435041.119,1.403827398,2.517482517,1,1,100-v,,,,,,,,,,,1.404,2.517,1.152,
Bulgaria,BGR,2008,,6720941,3747808,Law-dynamic,,4.4,16490355.2,1.34,12306235.22,1.831028605,3.28358209,1,1,100-v,,,,,,,,,,,1.831,3.284,1.152,
Bulgaria,BGR,2009,39999,7129965,4323581,Law-dynamic,,12,51882972,1.41,36796434.04,5.160815522,8.510638298,1,1,100-v,0,0,,0,0,0,,,,,5.161,8.511,1.152,
